stock1,stock2,coint_score,pvalue,correlation
F,FITB,-4.9608546866123335,0.00019419294428314366,0.9583760827285132
BDX,NEE,-4.953825715366966,0.00020000755174868446,0.6481532897954104
SHW,TGT,-4.953714655208057,0.00020010074040050635,0.9754110855613396
BDX,FE,-4.950412104249751,0.00020289080676430638,0.5908494562058318
V,WMT,-4.950131124413761,0.00020312988523108936,0.9251209624899526
IBM,NUE,-4.942640315542305,0.00020960331946080302,0.7965399497316236
MCHP,PH,-4.941787646450787,0.00021035249739563672,0.9622929926442321
BDX,INVH,-4.935888331174729,0.00021560598136915486,0.6635601057543905
CSX,DELL,-4.9311979701095625,0.0002198716410904344,0.9516185274089446
BDX,VRSN,-4.930905275592666,0.000220140475210803,0.6365355616600052
BDX,GL,-4.9307430382063195,0.00022028962161321512,0.5271845528224233
BDX,UNP,-4.928880772059829,0.0002220085150142903,0.6680236273909715
EVRG,LHX,-4.928665553156955,0.00022220798444018463,0.880056093803929
BDX,CL,-4.927549178643553,0.0002232454006289111,0.5513817482264287
POOL,WST,-4.92245599126478,0.00022803705005957348,0.9886578125986937
CTAS,LIN,-4.921904605905685,0.00022856161540141308,0.9760481385528467
BKNG,LYB,-4.920148812016095,0.000230239656011415,0.825900164652772
BDX,KLAC,-4.919072172883412,0.00023127440091500216,0.6159058693730051
HSIC,PEG,-4.918304259910013,0.00023201513117553622,0.8782509651269051
BDX,KEYS,-4.916589057551452,0.00023367776785000085,0.6576581700473644
ES,PCG,-4.9161351267885935,0.0002341196779124283,-0.8549465911331847
GDDY,PKG,-4.915492235732522,0.00023474690319924698,0.45022509550257006
ITW,NVR,-4.9123378819470425,0.00023784759676033328,0.9457273165021159
BDX,FISV,-4.911882157008868,0.00023829877311609454,0.6317991116079386
DG,VTRS,-4.9085177728082074,0.0002416548235683937,-0.9444995348052411
BKNG,COF,-4.905643428253451,0.00024455756564066604,0.8522594147791582
BDX,ZTS,-4.901929653259702,0.00024835709035567953,0.636319665462126
NVR,VMC,-4.901755765992004,0.0002485363594510569,0.9427870312290199
KDP,ORLY,-4.901626261684488,0.0002486699517646632,0.9499013011746179
BDX,GIS,-4.899060630076846,0.0002513306715223717,0.5708792535114918
AWK,WMT,-4.898403121954867,0.0002520168876674211,0.9571177112296959
BDX,PGR,-4.895429000113129,0.00025514315009026356,0.6211106053424247
ABT,AWK,-4.8935195996047645,0.0002571695961570871,0.9734770543241265
GDDY,HSIC,-4.893401869652871,0.0002572950417390313,0.5199474170799485
BSX,PPL,-4.8925561949031,0.0002581978481413441,0.7618572644340402
PHM,TER,-4.890599287390562,0.00026029850460803787,0.9196809448571185
MA,XEL,-4.889202885158938,0.00026180739092238005,0.9379429099588649
IBM,IRM,-4.888616767382257,0.0002624431927959478,0.7761924436929795
LNT,MDLZ,-4.886494207454893,0.00026475796439065014,0.952597538775914
BKNG,KEY,-4.885530985361289,0.0002658147929874958,0.8591372493628275
BDX,TGT,-4.877746611796977,0.00027450379566756926,0.5917372295049784
BDX,WMT,-4.876843512264755,0.0002755291163002942,0.6060235008837419
BDX,ODFL,-4.874048399050605,0.00027872558331174484,0.5739546363746847
BDX,CTAS,-4.8613348159649545,0.00029371384781822537,0.6409452444600005
BDX,VRTX,-4.86074623230189,0.00029442592690498003,0.5590214166815263
KDP,PEG,-4.857778621258021,0.0002980412005481328,0.8839251836943324
GDDY,LEN,-4.8575906520744585,0.00029827160462232694,0.4730724868076128
DGX,ODFL,-4.857043914116143,0.0002989427315383007,0.9401614928380222
BDX,PCG,-4.854838510143879,0.0003016644530604855,-0.5053689280203908
BDX,LDOS,-4.854831987661456,0.0003016725372857926,0.6501731053261356
LH,TEL,-4.853868670089703,0.00030286876950876376,0.9557161069148831
CRH,LEN,-4.853575286255236,0.0003032339812583396,0.9476267401318057
BDX,WEC,-4.8531880913302725,0.0003037166105904551,0.6827001435480519
AXON,CMI,-4.8508533512780865,0.00030664227868885404,0.8440598953104567
GDDY,PH,-4.849989261630669,0.00030773182923858275,0.5355448043899489
BDX,MA,-4.8492570775217585,0.00030865792820688396,0.6775626674363049
BDX,SBAC,-4.846735625759413,0.00031186742669109274,0.6190411140134633
BDX,EXR,-4.845880923633793,0.0003129625173180758,0.5994625910018242
SNPS,TMO,-4.844280288366687,0.0003150231482086984,0.9916906216130312
BA,NCLH,-4.84316578175268,0.00031646553162992025,0.969658478573502
BKNG,NWSA,-4.841741325340695,0.00031831816159111435,0.8460912311394938
BLK,LEN,-4.841578958001556,0.0003185299857980066,0.9574528643855047
GDDY,ROL,-4.838987354218814,0.00032192912196015084,0.6073870199583236
GDDY,HON,-4.83577953684955,0.0003261840892265867,0.5507264886579467
BDX,EG,-4.8347047298023735,0.0003276216306668372,0.5088196770098342
AWK,CMG,-4.8306828364711025,0.0003330542924660885,0.9730139602254494
BDX,QCOM,-4.830105003779023,0.0003338417880310807,0.5920220773463871
AME,DHI,-4.826954926667257,0.0003381659580647158,0.9621853445874263
KDP,UNP,-4.826766799841946,0.0003384258747476694,0.9240576423058757
IBM,STLD,-4.825208784983331,0.0003405857170982153,0.7993835920642477
GDDY,MAS,-4.823185923496421,0.0003434094476568545,0.47362698512919793
KDP,WM,-4.815453378621915,0.00035440903856947636,0.9300133146023735
BDX,LYV,-4.813870405489201,0.00035670158252911453,0.6180619289749844
IBM,NOC,-4.813353526270867,0.00035745318914851774,0.784760397137587
GDDY,NWS,-4.810625879652623,0.0003614444191915873,0.44440866811581164
GDDY,WSM,-4.809842458703474,0.00036259853463713583,0.5686025420997594
KDP,PEP,-4.806088244796845,0.00036817771487787,0.9196284806767034
BDX,POOL,-4.805641170800896,0.0003688475039441881,0.587185573554011
BDX,EW,-4.801151008967253,0.0003756387415870501,0.6787718203145541
GDDY,SNA,-4.801030773607444,0.00037582221033613495,0.494185915595909
PG,VTRS,-4.7992521603512275,0.00037854614307288514,-0.9259428092147998
BDX,PSA,-4.798535157989469,0.00037964950054669293,0.5866982208890441
GDDY,MNST,-4.794185707048961,0.00038640812426462754,0.5174740745527927
INCY,WAB,-4.792241792497193,0.0003894654365284287,-0.5635537378243435
GDDY,PCAR,-4.791494515130713,0.00039064680179830497,0.5251498591515787
GDDY,WST,-4.791026258852645,0.0003913887910734759,0.5211959084182745
GDDY,PPG,-4.790251805975085,0.0003926188992308382,0.5018210362903406
GDDY,TT,-4.789468913141882,0.0003938661288490837,0.5313236089998558
ETR,VTRS,-4.788812088179634,0.000394915408841514,-0.8661686555349611
GDDY,TSCO,-4.787750616227494,0.00039661670366996954,0.5504502257165933
BDX,CCL,-4.787690602076545,0.00039671309923196936,-0.43360498763955246
AWK,LULU,-4.7826037455776405,0.0004049646863035261,0.9611914050876175
BDX,MSI,-4.781375417532548,0.0004069813887240965,0.65157259727369
IR,VMC,-4.780188883316277,0.00040893848580973995,0.9440602086125416
SRE,WRB,-4.779719818889778,0.00040971462269895743,0.9386710201812511
GDDY,LII,-4.779274257954017,0.00041045315904000737,0.5434476110499721
CL,QCOM,-4.779167160615733,0.00041063086497676956,0.9237360399228681
DGX,UPS,-4.779004422910705,0.00041090103385620384,0.8989213134877763
ISRG,NKE,-4.778539329955803,0.0004116740842344603,0.959350202595952
GDDY,UNP,-4.7755753833399055,0.00041663297493264265,0.614948102499911
BDX,BX,-4.775431406488813,0.0004168752904698538,0.6412852665174411
GDDY,STZ,-4.775106433524409,0.00041742271534813633,0.41733650090590463
GDDY,ROK,-4.774161192855063,0.0004190188612285626,0.5164186689416922
GDDY,TRMB,-4.773678426504111,0.00041983629065094,0.5568469589209564
IR,NVR,-4.773221186388831,0.0004206118880906029,0.938142933287233
GDDY,TGT,-4.771633688651211,0.00042331522024673346,0.52803875551631
BDX,CASY,-4.771252412092043,0.00042396693290576166,0.6240704166782939
CRL,ISRG,-4.771207352340321,0.0004240440157628556,0.9659850987201534
GDDY,RVTY,-4.76907600696846,0.00042770523418766477,0.5774537628045228
BDX,CIEN,-4.768859168990866,0.0004280793873082158,0.6693676125089141
GDDY,PHM,-4.767125004985847,0.0004310828281082979,0.4904095789088991
KDP,RSG,-4.765122473034503,0.00043457583151803366,0.9263440363929222
GDDY,QCOM,-4.762212210469732,0.00043969988432018115,0.5439041716885495
TDY,V,-4.762003749509303,0.00044006910039022485,0.9671600551242289
BDX,DTE,-4.760819943037572,0.00044217136202466734,0.6872592718481588
GDDY,JNJ,-4.7605105416994,0.0004427223738499621,0.49218659381013835
GDDY,LH,-4.7602435519446615,0.0004431983763174976,0.5145235922974709
PODD,WMT,-4.75935926386609,0.0004447783831488293,0.9503773618557336
GDDY,TXN,-4.758664606425876,0.00044602329627288923,0.5416074077744368
BRK-B,PM,-4.758021711783045,0.00044717837589562757,0.9107676318618886
GDDY,POOL,-4.754276242361941,0.00045396418583551164,0.5381127741252028
ES,VTRS,-4.753017386225535,0.0004562666564018951,-0.9043770629362637
GDDY,PNR,-4.750343767498285,0.00046119338721784214,0.42335880461410647
ES,MA,-4.74918023408664,0.0004633531033926613,0.9272356738164046
GDDY,MPWR,-4.743205921867769,0.00047459365762757684,0.521333490197653
AWK,ROP,-4.741885561045657,0.0004771123855366939,0.9573481434477519
GDDY,JBHT,-4.738132855979352,0.00048434013708276586,0.4680196044304768
GDDY,GNRC,-4.737296743758313,0.00048596451517470864,0.49889959364139513
GDDY,IP,-4.736648856382558,0.00048722674877170805,0.321113208706756
BDX,SATS,-4.73504646636562,0.0004903618749631305,-0.4321004230033437
GDDY,TECH,-4.734565950670773,0.00049130572299471,0.5809915310609345
IBM,SJM,-4.734331879790746,0.0004917661150178905,0.7366231001312155
GDDY,NEM,-4.734226944735792,0.0004919726430206721,0.43850289271853693
ES,KMB,-4.733154869871561,0.0004940873426943794,0.9331851456454123
GDDY,IDXX,-4.7328102164536405,0.0004947690017649755,0.5926931658575498
BDX,FAST,-4.73278095665159,0.0004948269129488773,0.6206171562995043
GDDY,MTD,-4.732619582819481,0.0004951464199770089,0.5147296039651309
AWK,NOW,-4.732553455627294,0.0004952774026439149,0.9664530718923822
DHR,FAST,-4.732509140214729,0.0004953651995179434,0.9821122678006808
BDX,UNH,-4.732167530596122,0.000496042483244439,0.5973144830013619
BDX,PLD,-4.72972684771442,0.0005009069239515298,0.6752331814919131
BX,INVH,-4.728841579116886,0.0005026824183848946,0.9682735693634213
BDX,CB,-4.727645396527947,0.0005050909145965807,0.5644282640969207
BDX,MSFT,-4.726715128635447,0.0005069715162723536,0.6394594648904657
DE,PH,-4.724190119022495,0.0005121093508102825,0.96226121088386
AVY,MCHP,-4.723291555518737,0.0005139495476152075,0.9514358096761221
EL,PHM,-4.721192479934873,0.0005182726428238262,0.9230237745552654
GDDY,NWSA,-4.7197152840273455,0.000521335497298035,0.4545402064543079
GDDY,NDSN,-4.719303041430849,0.0005221932930577385,0.49913173282490003
GDDY,NVR,-4.718639337207285,0.0005235771280392778,0.4290624753546474
GDDY,NXPI,-4.716180168377417,0.0005287347421973641,0.4510066373972249
BDX,FICO,-4.71554634445721,0.000530071804945946,0.6582729743270688
GDDY,LOW,-4.710904611443459,0.0005399612280355414,0.5609620778148624
BDX,CNC,-4.710688503769997,0.000540425866481742,0.5472323986247043
DUK,WM,-4.709494830226238,0.0005429991009754606,0.9568363243346512
MAS,TER,-4.707818379224135,0.0005466325789781442,0.9526168828562716
GDDY,NVDA,-4.705958139698289,0.0005506912128014363,0.4985864578716083
GDDY,ITW,-4.70565200668122,0.0005513618433287732,0.46388062525025425
GDDY,KR,-4.702138208938783,0.000559114670346861,0.40335808662191275
HPE,HST,-4.702136549494645,0.000559118355888094,0.8902945406837431
GDDY,J,-4.702116490841123,0.0005591629069507261,0.5108834108172637
ABT,WMT,-4.701928868442441,0.0005595797857340296,0.9451990590329942
GDDY,TER,-4.700071361702824,0.0005637228188404278,0.4988372930695509
GDDY,ODFL,-4.699971006959563,0.000563947473711687,0.4927351755755287
BDX,ELV,-4.696592665069952,0.0005715596627551692,0.6111075895710282
GDDY,KKR,-4.696524752693707,0.0005717136731044852,0.5207773161235846
GDDY,ZBRA,-4.693548095736799,0.0005785026190134864,0.5701635977995492
ARE,EW,-4.693249522826411,0.0005791877576228148,0.9526885882063482
DHI,IEX,-4.692950861994276,0.00057987386264549,0.9513550946298799
IRM,NUE,-4.690617680010136,0.0005852602284448079,0.9638772035684889
IR,MCHP,-4.688869269798817,0.0005893274465380586,0.9540687106851993
BDX,NCLH,-4.688632206026716,0.0005898809582935314,-0.3827218569006181
FICO,WMT,-4.687709516993833,0.0005920399769705119,0.9149196113394801
GDDY,REGN,-4.6871611476908495,0.0005933266409223251,0.4288478710635377
DHI,MCHP,-4.684622468125701,0.0005993176510993627,0.9503151463153193
GDDY,LYB,-4.6841706110156505,0.0006003899391159878,0.3504897138836867
DECK,IEX,-4.68243033917756,0.000604536624470874,0.956590805615735
GDDY,SHW,-4.681523942149416,0.0006067070349418808,0.5017674781501436
GDDY,GM,-4.681058511763988,0.0006078243788377283,0.4003657038615413
GDDY,TMO,-4.6806595861491855,0.0006087836085014351,0.5125111084147395
BDX,ORCL,-4.680128018615361,0.0006100639949700433,0.5587067485588796
BDX,NDAQ,-4.6795625663372125,0.0006114287822343237,0.5925993936773788
GDDY,JCI,-4.679517192400869,0.0006115384221927864,0.4608653919895749
POOL,TGT,-4.678518888424852,0.0006139553768852371,0.976225710510384
NRG,SYY,-4.677814913307686,0.0006156651470183456,0.7244520182727547
BDX,CDNS,-4.677161845161165,0.0006172552844924055,0.621846470978505
BDX,SNPS,-4.674751785234418,0.0006231569947691405,0.6235081806321626
BDX,LULU,-4.674688839605062,0.0006233118442620999,0.6377046624631593
GDDY,LRCX,-4.674330640535586,0.0006241937221435366,0.49714485654066826
BDX,LMT,-4.672916045748857,0.0006276879118263169,0.621532252721746
IBM,ON,-4.671956341845258,0.0006300689484541897,0.7524108468849341
APD,WMT,-4.671631294084032,0.0006308773210305312,0.9368000302795608
GDDY,SJM,-4.670508572913979,0.0006336769697438462,0.36111837780478917
AON,DUK,-4.669321629766137,0.0006366494761427747,0.9463856634887476
GDDY,IR,-4.66897517705224,0.0006375195816010771,0.47184812724102454
GDDY,PTC,-4.66860573001066,0.0006384486694486405,0.6943867025624023
GDDY,TMUS,-4.668469179443056,0.0006387923900916321,0.5480461145933426
BDX,MRSH,-4.668382704594601,0.000639010151810341,0.6428102740050146
BDX,DLTR,-4.667359413955798,0.0006415923209110096,0.4241790041520854
BDX,IBM,-4.666695548235369,0.0006432727655766872,0.4254004892814329
GDDY,MS,-4.66473783183371,0.0006482524830171999,0.4511369834750481
BDX,KIM,-4.664166209650515,0.0006497133086607522,0.556838657589404
BDX,FDS,-4.663767189128368,0.0006507348720675444,0.6383345598518207
BDX,CPRT,-4.663617648273431,0.0006511181123586485,0.6301418998542906
TTD,WMT,-4.663475460302649,0.0006514827057547748,0.9268449064366715
GDDY,TTWO,-4.6623234600786585,0.000654443714008754,0.5010239056227087
LNT,PG,-4.661941605831322,0.000655427991887027,0.9512448088505371
GDDY,GOOG,-4.6617294484294485,0.0006559754562022921,0.51301622088892
TDG,WMT,-4.66073595153287,0.0006585448668353085,0.8699238018262917
GDDY,GOOGL,-4.659926371540652,0.0006606456236597406,0.5119969066877736
ISRG,ROK,-4.659800640569324,0.0006609724444570527,0.933000758740127
GDDY,LIN,-4.6595796398480624,0.0006615472748142768,0.514800180938982
BDX,PODD,-4.657978118123391,0.0006657269593495117,0.6144261555210015
BDX,DE,-4.65791293146591,0.000665897609781167,0.5192454640308997
CPRT,NVR,-4.6578463800199215,0.0006660718755011858,0.9167789294791459
GDDY,NKE,-4.657608227953629,0.0006666958308550808,0.5827392470469002
LOW,UPS,-4.657055837520995,0.0006681452037438909,0.9556882466515632
GDDY,WMT,-4.655443654432496,0.0006723922457910921,0.4545426083115619
EW,INVH,-4.654018977440535,0.0006761664513266574,0.9428638499616177
BDX,CSX,-4.65372448865119,0.0006769490815700537,0.6322858897504057
GDDY,LLY,-4.651306296108732,0.0006834079371756599,0.46009247444046897
BDX,KR,-4.651191493750884,0.0006837160039430051,0.5681362690257157
BDX,CMG,-4.650685957201675,0.0006850741418424345,0.6447847571252896
KDP,PM,-4.648814878577178,0.0006901229466057406,0.687300593215805
BDX,ROST,-4.648375949077487,0.0006913123825739409,0.43954413161949474
GDDY,TSLA,-4.648161542151491,0.0006918940950033954,0.5066018764865314
IBM,RJF,-4.645704961787738,0.0006985920252031934,0.805761363027796
GDDY,GEN,-4.643979865836607,0.0007033319232755391,0.39327134210391623
GDDY,GIS,-4.642180691428509,0.0007083075546477191,0.3481020975782209
BDX,WYNN,-4.641328316056298,0.0007106763381058594,-0.40728623821779025
GDDY,GRMN,-4.641127367677282,0.0007112358647989376,0.5282065203942738
BDX,HLT,-4.6399166285615365,0.0007146158551246452,0.5929893933643317
BDX,UDR,-4.63345093368414,0.0007329229949938328,0.6323851937499104
GDDY,SWKS,-4.6325433336478445,0.000735527789666767,0.5082959271077648
LH,UPS,-4.632468113118745,0.0007357440609689216,0.9156390262285459
BDX,NOC,-4.632117679671397,0.0007367524020775201,0.5097485253513553
IRM,RJF,-4.631498762942268,0.0007385364520436134,0.953066038752069
KDP,LEN,-4.630855440415431,0.0007403951538268927,0.7087041120716526
AWK,VRSK,-4.629417456226513,0.0007445657112219013,0.9763087496978192
LH,MS,-4.6279833194496,0.0007487470817268002,0.9523666210884925
CL,TMUS,-4.627356588386262,0.0007505812963632988,0.910945176486844
BDX,RMD,-4.6266584362023355,0.000752629503672674,0.6286086888665108
GDDY,KLAC,-4.625991619227263,0.0007545906816743113,0.484511843338643
BG,STZ,-4.622634868884414,0.0007645363396344367,0.9002668837396597
GDDY,HRL,-4.621942051690937,0.0007666043430526389,0.5158958874870907
GDDY,HUBB,-4.6207125724519935,0.0007702871770293137,0.4419196582485089
DTE,HSIC,-4.6200697802269435,0.0007722192310237416,0.885251563504182
BDX,TTD,-4.619537819639495,0.0007738215961357585,0.6305685114279889
MA,NEE,-4.619457141712008,0.0007740648856603957,0.9457165417775416
BDX,DELL,-4.618005745705425,0.0007784539510448254,0.5300384355828299
NDSN,TMO,-4.617813452886521,0.0007790372001449977,0.9594026136780036
GDDY,URI,-4.617043564837515,0.0007813764827682761,0.4886561649794685
LEN,ROK,-4.616266948881919,0.0007837428881741482,0.9423823097504123
CL,DHR,-4.614554690472927,0.0007889840544662827,0.9108079940209857
BDX,CSCO,-4.610409633417664,0.0008018084871058473,0.5425337214053491
BDX,LRCX,-4.6098338128373335,0.0008036054235796487,0.556891825702772
NKE,ZBRA,-4.6095341443051385,0.0008045420798408234,0.9710308456538399
GDDY,SNPS,-4.6091738667482485,0.000805669534556985,0.513555241240105
KDP,PG,-4.6087996742023165,0.0008068421046156881,0.9139003450313576
IBM,WMB,-4.60823651234254,0.0008086098484220217,0.8092448503616115
AEE,KDP,-4.605925205776206,0.0008159030918346552,0.9436251784076869
BDX,NSC,-4.604635224596915,0.0008200003735869232,0.6320511022170828
GDDY,IRM,-4.604248279530103,0.0008212331606827177,0.3802961043085636
BDX,PEG,-4.602523624159202,0.000826749002290084,0.7009084570880207
AWK,CPRT,-4.602333829688118,0.0008273581268019792,0.9679196552665599
CPB,LMT,-4.602035734621538,0.0008283156802306506,0.8453824480589969
CL,CPRT,-4.601927561410773,0.0008286634157717443,0.8928866257141559
BKR,HST,-4.601343922300224,0.0008305419566363986,0.8809257447278632
GDDY,PGR,-4.601173816251011,0.0008310902230821512,0.5290273604510674
GDDY,GL,-4.6007529287193325,0.0008324482395812847,0.374087138873832
BDX,GEN,-4.598812127312428,0.0008387373156814243,0.510393463002537
GDDY,SMCI,-4.597934013537886,0.0008415974226889867,0.43738606856239615
BDX,JBL,-4.597916150952835,0.0008416556977977578,0.6044917517019733
BDX,HSIC,-4.596627485652753,0.0008458698551866268,0.6698763375592316
GDDY,WMB,-4.59622844561978,0.0008471787925509164,0.34698094909442656
GDDY,HD,-4.595426485933257,0.0008498151409180154,0.5187240506336749
GDDY,GS,-4.5940232384124045,0.0008544466724491077,0.4018369483385131
GDDY,HPQ,-4.593064986159227,0.00085762305238583,0.4528152296653912
GDDY,UNH,-4.5923943060277335,0.0008598527824134557,0.4852323576690775
GDDY,GWW,-4.591484319600337,0.0008628867982652079,0.5632019906714505
GDDY,TEL,-4.5900544897760795,0.0008676743276886317,0.47438474014203136
GDDY,ZBH,-4.589578547310026,0.0008692734532267147,0.5038815341367645
GDDY,GPC,-4.5893347399745394,0.0008700936947610487,0.41534799600588845
BR,KKR,-4.5889570381240095,0.0008713658309693697,0.9293253183294746
GDDY,MET,-4.5874859990916805,0.0008763370732667005,0.4135210989996409
KDP,PAYX,-4.586574086799751,0.0008794321355611115,0.9100468778530866
O,PPL,-4.585914071935727,0.0008816786387384809,0.863902667016891
GDDY,WAT,-4.585780920906293,0.0008821324986884065,0.41307867163455153
GDDY,TROW,-4.585458459079532,0.0008832325530012455,0.4879676052167049
GDDY,PFG,-4.585029097336192,0.0008846992846022485,0.29995537433739405
BDX,HWM,-4.583958428742617,0.0008883667200221071,0.5357751100739628
GDDY,MU,-4.582755734512444,0.0008925033855262243,0.5207402745089408
BDX,BSX,-4.582485252159316,0.0008934361928751286,0.732434463829986
BDX,MCD,-4.582171199326355,0.0008945204073742444,0.6136402848972061
GDDY,MSCI,-4.581625056658468,0.0008964088105503866,0.5226973376600302
GDDY,MCHP,-4.581592780864153,0.0008965205277531688,0.5464474330313001
GDDY,SW,-4.581418386187387,0.0008971243912151163,0.5055857247897463
BDX,JCI,-4.581385447379962,0.0008972384887645325,0.5270713388866352
ADI,AMCR,-4.577053670919063,0.0009123625090185954,0.8880185010888956
BDX,SHW,-4.575851259231638,0.0009166027922867571,0.611972820567785
DOV,INTU,-4.575725863327274,0.0009170460604177895,0.963943529231652
GDDY,XYL,-4.575547099983241,0.0009176783270211402,0.46565456603325495
PFG,TRV,-4.5753545999637435,0.0009183596354982885,0.9417127610039575
NTRS,TFC,-4.574198039632088,0.0009224629966351119,0.9198629479378655
GDDY,V,-4.57412124152825,0.000922736075993745,0.5898983627481061
EVRG,VTRS,-4.572526139973559,0.0009284251045880878,-0.7855587580722425
GDDY,PODD,-4.571481513423581,0.0009321686193442374,0.4957110282475478
BDX,CPT,-4.569701706451437,0.0009385793091317385,0.6405786882419782
BDX,CBRE,-4.567612476373183,0.0009461571985769584,0.5543504683981672
PH,UPS,-4.566468432162034,0.000950331029369822,0.9438658400413568
GWW,PWR,-4.566254257051049,0.0009511143210004671,0.9504414857749708
NRG,PAYX,-4.565848372644154,0.0009526004002452443,0.7222614394989008
INCY,WFC,-4.565799050801167,0.0009527811322041569,-0.5385154676127096
APO,RMD,-4.5654151591575785,0.0009541889395150459,0.9494314238499156
DUK,KDP,-4.564415887864363,0.0009578626078236332,0.9240416997686078
BDX,PANW,-4.564107816491156,0.0009589978537923721,0.6153534623143655
GDDY,ORCL,-4.563602856750241,0.0009608613609762756,0.45808518752268496
GDDY,ISRG,-4.5621733892261425,0.0009661550826013288,0.5994644045977454
BDX,TMO,-4.561960316352979,0.0009669464864261692,0.6313580245021384
GDDY,IQV,-4.561612428239026,0.0009682399312191222,0.5584931300787057
DGX,KLAC,-4.559299935420746,0.000976879021682866,0.9249720239641088
MCHP,UPS,-4.55926233685744,0.0009770200781062434,0.9148131776346605
CRL,ZBRA,-4.5573952827347055,0.0009840486341723348,0.9698067054823714
KDP,VTRS,-4.556885378342107,0.0009859763908806186,-0.8999691194455667
GDDY,MSFT,-4.55573302450288,0.000990346038126319,0.5223808945437938
GDDY,STLD,-4.5552012266399045,0.0009923686868901099,0.3543593491633689
BDX,LVS,-4.554448654563646,0.000995237640958454,-0.4134335968125996
NRG,UDR,-4.554296239202451,0.0009958196231723575,0.71824352147715
GDDY,NOW,-4.55379676444926,0.0009977290488766754,0.5720318341938062
GDDY,XEL,-4.552832890004093,0.0010014235045514848,0.4545612474073807
AAPL,NDSN,-4.552521024911728,0.0010026215982184956,0.9622251260312815
GDDY,PWR,-4.552112808883311,0.0010041918711878848,0.4592071682104794
MA,WTW,-4.551348365333197,0.001007138627414182,0.9406141225118234
LH,URI,-4.549616917545805,0.0010138429157430153,0.942411882907342
IBM,MCK,-4.549538261020172,0.001014148468914619,0.7415351416839964
GDDY,NDAQ,-4.546099023243401,0.0010275932831008679,0.5023944139238133
PM,RJF,-4.545900447291861,0.001028374634917909,0.8992419066597233
GDDY,INTU,-4.545351800068435,0.001030536329323355,0.5473717238369198
GDDY,RMD,-4.5449754756960665,0.001032021521477908,0.4820422183235462
GDDY,VEEV,-4.544591729600317,0.001033538066119504,0.5670392688314165
GDDY,IEX,-4.543688271705781,0.0010371167216077573,0.5604177238503841
BDX,VRSK,-4.543208968211511,0.0010390199772107385,0.662475573926942
GDDY,STX,-4.543091422679568,0.0010394872348393118,0.4414886940869118
MCHP,TXN,-4.542232909944345,0.0010429058920536092,0.9695539109556408
GDDY,VMC,-4.541661677289876,0.0010451864045254251,0.42009747081886756
AMGN,CPB,-4.541548805149837,0.001045637571687706,0.8491938050397057
BDX,WST,-4.540657993766864,0.0010492046787100727,0.6037501703965084
KLAC,NDSN,-4.540500089176762,0.001049838168056452,0.9644113995187515
CDW,J,-4.538890493036743,0.001056316067910208,0.9698372669435525
IBM,TRV,-4.538406360493546,0.0010582717852672396,0.8215309021441795
BKNG,GE,-4.537335479818418,0.0010626097863286415,0.7199066064193488
NRG,PFE,-4.537045006152831,0.0010637893222905932,0.6997896117966611
GDDY,PG,-4.536095721230709,0.001067652660563673,0.43313578484678045
BDX,MSCI,-4.535807842539842,0.0010688268410818241,0.611984602774916
AJG,JNJ,-4.535626037327097,0.0010695689981822748,0.9484410546779729
GDDY,LULU,-4.535386854559416,0.0010705461134606405,0.596015203711654
BDX,DHR,-4.53312976859256,0.0010798080125663777,0.6138561515978135
BDX,DOV,-4.532986351480135,0.0010803990457999416,0.6260618017886083
GDDY,ORLY,-4.532627706195184,0.0010818783756493075,0.5044482512071093
BDX,BLDR,-4.532415317819214,0.0010827553218719927,0.5376381861183298
CL,SNPS,-4.532101320852967,0.0010840530251519053,0.9125500379083277
BDX,TMUS,-4.530989240806255,0.0010886607938711125,0.5583261803569632
GDDY,PAYX,-4.53092557722996,0.0010889251295461005,0.4898844787247021
GDDY,MLM,-4.530214454221891,0.0010918818442354904,0.41856130967128563
CDW,KEYS,-4.529075555170113,0.001096632811972105,0.9750923180264336
LULU,VRSK,-4.528381896462195,0.0010995359026936523,0.9693303778876389
GDDY,MKC,-4.528090961902586,0.001100755655265208,0.5540298175103807
BDX,HUBB,-4.527257110356252,0.0011042586168042365,0.5675845193115233
GDDY,HCA,-4.5269256274166185,0.001105654049755426,0.5338139879691929
BAC,PNC,-4.526746410083984,0.0011064091814836287,0.981390677777722
INCY,SPG,-4.526288647661784,0.001108340151052735,-0.5471654864751772
GDDY,NEE,-4.526037741661757,0.0011093998786157082,0.49665581329174646
BDX,KKR,-4.523575994241628,0.0011198476761442582,0.5901099186943036
GDDY,MCK,-4.522735805717942,0.0011234344834431045,0.3178706038729189
BDX,HD,-4.521550614049048,0.0011285123850119586,0.6051249280231052
SYF,TFC,-4.521409546226808,0.0011291182103035811,0.9214547006522461
BDX,LOW,-4.518976853000354,0.0011396135066968332,0.5979683753786221
NRG,WELL,-4.518227969341739,0.001142862698875239,0.730805251566415
GDDY,HWM,-4.51781112748279,0.0011446750044749284,0.3808675856045333
GDDY,WM,-4.5176842760427895,0.0011452270498594685,0.4243740745732879
L,MAR,-4.516370969894603,0.001150957071029744,0.9317790329387015
EXPD,KKR,-4.515836319652828,0.001153297439994489,0.9663826293166506
ARE,MCO,-4.515202318992457,0.0011560784658198376,0.9587364664218849
SYK,TT,-4.5134373136891215,0.0011638536449516885,0.9285983602145164
